user_id,age,location_country
192396,72.0,usa
194678,,usa
21533,33.0,usa
173660,42.0,unitedkingdom
238034,,others
277317,27.0,others
21535,,usa
275033,29.0,others
53594,39.0,usa
196814,,usa
103425,10.0,usa
174636,,usa
242491,43.0,usa
206505,,usa
229677,45.0,usa
143876,,usa
38255,32.0,usa
148919,33.0,france
81446,45.0,canada
249649,67.0,usa
107024,37.0,usa
270724,,usa
188370,,usa
213740,17.0,usa
253688,,usa
21577,25.0,usa
171897,,usa
21594,21.0,others
136956,,usa
21611,37.0,unitedkingdom
52070,,usa
95531,36.0,usa
208554,52.0,usa
26702,,usa
185012,57.0,usa
98305,38.0,usa
193525,56.0,usa
21643,,canada
147223,,usa
21648,50.0,usa
68627,,usa
257302,15.0,canada
182289,48.0,usa
21669,,usa
147112,73.0,usa
27514,43.0,usa
174674,,usa
104148,46.0,usa
195200,31.0,unitedkingdom
97021,26.0,usa
122773,36.0,usa
21738,,others
145535,,unitedkingdom
143355,29.0,others
94156,54.0,canada
172282,48.0,usa
21778,37.0,unitedkingdom
208809,,usa
21790,15.0,usa
158123,,usa
164373,,usa
207508,,usa
21830,57.0,canada
171493,,usa
73599,42.0,usa
72965,59.0,usa
146372,37.0,usa
42368,34.0,unitedkingdom
156448,56.0,usa
40341,24.0,usa
21886,49.0,usa
146849,,usa
21901,,australia
122714,20.0,germany
21905,18.0,usa
21911,27.0,others
104074,21.0,unitedkingdom
21913,25.0,others
21922,,usa
184933,,usa
21927,34.0,usa
30926,,usa
33618,62.0,usa
39980,,usa
67988,73.0,usa
150603,,usa
151872,,canada
184158,,usa
21942,,canada
21955,58.0,canada
185727,,canada
21976,45.0,usa
116255,,canada
226818,,usa
21979,39.0,usa
22014,,france
254464,33.0,usa
257722,,usa
71089,,usa
71233,16.0,others
22029,,others
22043,,usa
164217,68.0,usa
23450,,usa
86172,,usa
266583,,usa
26039,,usa
55229,,usa
37860,,canada
149236,,usa
36575,22.0,usa
105489,29.0,germany
266724,,usa
191098,11.0,usa
22156,,usa
22161,39.0,spain
22191,26.0,others
63703,35.0,germany
78484,33.0,germany
81268,37.0,germany
247559,28.0,germany
52383,52.0,spain
22215,,usa
181923,,usa
264113,,usa
165923,31.0,others
22245,,usa
131299,22.0,germany
69972,35.0,usa
117672,40.0,unitedkingdom
269211,,usa
22268,40.0,unitedkingdom
69955,50.0,france
65907,44.0,others
53397,,usa
132136,24.0,others
242800,53.0,usa
175879,51.0,usa
22406,,usa
22947,25.0,usa
271189,22.0,usa
32956,,usa
55341,33.0,canada
62095,29.0,australia
22417,,canada
22429,65.0,usa
22453,,others
22461,27.0,australia
81143,20.0,others
139128,30.0,usa
98842,,usa
149184,29.0,usa
258740,,usa
25371,32.0,unitedkingdom
77456,28.0,others
240371,,unitedkingdom
22515,,canada
62778,22.0,others
103576,51.0,usa
41290,15.0,usa
167317,19.0,usa
203851,,usa
77481,,usa
181361,16.0,usa
210307,,usa
229891,,usa
63099,,usa
85394,28.0,usa
216350,,germany
270413,44.0,canada
172033,,others
181035,,canada
22585,34.0,canada
22596,,usa
34350,,unitedkingdom
22601,29.0,unitedkingdom
53617,57.0,canada
83096,47.0,others
166518,28.0,usa
163720,44.0,usa
94941,,usa
164052,,usa
199645,57.0,usa
22634,31.0,unitedkingdom
150455,48.0,unitedkingdom
191956,,usa
22642,,others
88062,,canada
245652,,usa
255105,,usa
207953,38.0,germany
22671,42.0,australia
22687,,others
244266,28.0,others
22692,23.0,spain
244883,13.0,usa
22703,,usa
69750,,usa
119949,28.0,unitedkingdom
217193,44.0,unitedkingdom
65827,35.0,germany
124761,29.0,germany
161268,30.0,germany
214573,25.0,germany
88087,23.0,germany
273203,,germany
22713,,usa
49927,20.0,germany
67932,18.0,germany
104360,23.0,germany
54627,25.0,unitedkingdom
269821,22.0,unitedkingdom
53295,,unitedkingdom
62233,,unitedkingdom
49660,21.0,unitedkingdom
243405,,unitedkingdom
66259,16.0,usa
253666,16.0,usa
22774,,canada
90751,33.0,canada
22785,,usa
43900,,usa
102456,,usa
22810,,unitedkingdom
218270,28.0,germany
238905,19.0,usa
107465,56.0,usa
265845,,usa
67338,41.0,usa
22823,51.0,usa
22826,,usa
213787,,germany
241002,,germany
52145,,others
238167,25.0,others
22831,26.0,australia
133059,20.0,others
22850,,germany
22854,19.0,canada
22857,23.0,unitedkingdom
26216,,usa
49172,,usa
22899,,usa
264052,,canada
195929,,usa
22904,35.0,usa
22916,41.0,usa
150259,31.0,usa
128709,37.0,usa
276656,49.0,usa
55156,35.0,spain
22927,,usa
274514,22.0,usa
91940,,others
214257,21.0,unitedkingdom
187303,,usa
42517,,usa
127540,,usa
249409,35.0,usa
174478,39.0,australia
118586,42.0,usa
206000,20.0,unitedkingdom
22987,,canada
183596,35.0,germany
84801,44.0,germany
144940,29.0,usa
22998,,usa
23002,17.0,canada
23003,62.0,usa
23017,,others
26326,,others
159360,25.0,france
23043,,canada
73071,,usa
134510,21.0,canada
23044,30.0,unitedkingdom
23054,,germany
273215,,usa
23068,39.0,others
74541,,usa
228050,27.0,unitedkingdom
103206,,usa
23080,34.0,usa
100638,23.0,usa
81600,,canada
23107,,canada
23115,23.0,others
166245,36.0,others
23135,45.0,germany
272744,,others
128002,14.0,canada
23199,,germany
157909,,france
69734,23.0,germany
241948,,germany
230141,21.0,others
131866,,germany
23205,24.0,germany
23220,44.0,usa
110783,34.0,usa
23225,38.0,canada
23230,,others
23242,27.0,usa
211450,16.0,germany
258176,21.0,germany
139435,,others
228217,33.0,germany
23275,56.0,usa
130408,,canada
103544,,canada
232115,,canada
189522,,canada
216929,16.0,usa
24085,,usa
256676,,usa
263039,51.0,usa
226789,,canada
39976,,canada
248689,,canada
98006,,canada
35371,,usa
132967,13.0,canada
154819,43.0,usa
99316,,canada
205369,10.0,canada
215539,50.0,germany
23331,33.0,usa
23335,,usa
235074,,germany
23350,41.0,usa
23361,,others
84617,64.0,australia
252511,66.0,usa
214753,,usa
23395,,usa
23405,41.0,others
245787,52.0,unitedkingdom
263727,50.0,others
191426,,usa
23415,23.0,spain
263132,37.0,spain
23419,27.0,spain
23426,,others
23429,,others
43561,,canada
246249,,canada
147856,,usa
273830,,usa
23475,20.0,others
23487,33.0,usa
23490,65.0,canada
249375,,usa
134268,,usa
235712,,others
106932,,canada
246209,,canada
274151,,canada
85695,,usa
195750,23.0,usa
187953,17.0,usa
277610,,usa
23514,,usa
268698,25.0,usa
23517,25.0,others
23525,,germany
125480,48.0,germany
23539,,usa
113808,,usa
23560,,others
195366,,usa
53822,36.0,usa
56041,14.0,australia
25413,,usa
239111,70.0,usa
81795,44.0,usa
217922,52.0,unitedkingdom
263890,40.0,unitedkingdom
108775,35.0,canada
23603,,canada
210120,,usa
36173,,canada
23627,,usa
46565,27.0,canada
137004,50.0,usa
261970,37.0,usa
23653,39.0,usa
168009,56.0,usa
54026,,usa
248149,,usa
83528,50.0,usa
109972,,usa
23661,,usa
24410,30.0,germany
271969,29.0,usa
23671,25.0,unitedkingdom
258539,40.0,usa
37764,34.0,usa
179579,30.0,usa
23725,57.0,others
23728,,usa
23747,,others
23766,,usa
268605,,usa
125930,30.0,usa
89079,54.0,canada
244844,,usa
29785,,others
254977,,unitedkingdom
270981,,australia
247020,28.0,canada
45176,23.0,canada
87091,52.0,usa
38045,33.0,usa
158169,26.0,usa
194728,,unitedkingdom
178172,,usa
127723,,others
220530,16.0,usa
94849,33.0,usa
46301,,usa
216201,58.0,usa
237736,29.0,usa
94048,,usa
216916,,usa
69759,46.0,usa
79925,53.0,others
165673,,usa
96927,,unitedkingdom
130922,,usa
133591,44.0,usa
182738,34.0,usa
116926,44.0,usa
193903,,usa
226605,31.0,usa
113951,,usa
37282,,usa
62702,,canada
132384,42.0,usa
175340,,usa
253212,,usa
272846,,usa
69425,,usa
225673,37.0,usa
265292,22.0,usa
46486,55.0,usa
30177,,usa
169145,,usa
77111,,usa
109188,,usa
34738,,usa
130319,,usa
63900,,usa
268184,,usa
219286,,canada
126396,11.0,usa
171437,12.0,usa
28237,,canada
106971,,usa
153726,20.0,usa
81737,,usa
57292,,usa
38364,,usa
257275,,usa
77819,59.0,usa
145993,38.0,usa
133636,,usa
224710,,usa
118529,42.0,usa
44838,21.0,usa
86992,,usa
185256,,usa
198474,,usa
266362,54.0,canada
118350,,usa
234144,40.0,usa
273485,,usa
252334,,usa
58004,,usa
83892,,usa
255525,54.0,usa
269325,,usa
27067,,usa
125072,,usa
50090,,usa
57450,,usa
217695,28.0,usa
44165,44.0,usa
164552,,usa
23784,,usa
23792,,usa
208014,,usa
23800,,usa
129473,,usa
23811,26.0,usa
23815,,usa
23817,43.0,usa
23823,,usa
225858,,usa
196676,26.0,germany
151191,54.0,germany
242818,28.0,canada
64680,30.0,usa
23852,17.0,germany
23853,24.0,germany
105052,,usa
106298,,usa
126410,60.0,usa
222857,43.0,usa
145794,24.0,usa
33095,,canada
216811,,canada
28791,50.0,usa
113286,50.0,usa
113722,,usa
136723,54.0,usa
178088,63.0,usa
213732,37.0,usa
214030,,canada
266564,,usa
223914,43.0,usa
163883,,usa
178136,38.0,usa
108240,42.0,usa
271866,,usa
207562,,usa
130103,,usa
57175,,usa
103975,53.0,usa
82651,45.0,canada
23876,,france
85099,34.0,unitedkingdom
90716,,canada
98045,23.0,australia
137947,43.0,australia
89412,26.0,germany
30507,21.0,unitedkingdom
150208,54.0,others
173809,,unitedkingdom
210095,30.0,australia
80092,29.0,usa
160053,17.0,australia
269085,22.0,unitedkingdom
250067,19.0,unitedkingdom
102379,15.0,usa
101095,,usa
125109,,unitedkingdom
260329,,others
77411,28.0,unitedkingdom
129062,,australia
163401,18.0,usa
85112,34.0,canada
224806,35.0,unitedkingdom
65514,,australia
52938,,canada
190404,70.0,usa
243177,,usa
239062,46.0,usa
88718,,usa
268051,44.0,unitedkingdom
249244,,unitedkingdom
29137,,unitedkingdom
198907,28.0,unitedkingdom
119564,56.0,australia
27629,,usa
188471,,usa
126918,,usa
165668,31.0,usa
211553,17.0,unitedkingdom
55634,32.0,unitedkingdom
52182,48.0,unitedkingdom
91878,36.0,unitedkingdom
230789,,others
151361,,usa
168288,30.0,unitedkingdom
251109,,canada
238554,34.0,australia
243866,29.0,usa
100017,18.0,canada
148026,16.0,usa
23911,,usa
83394,,usa
23925,55.0,usa
23929,73.0,usa
113037,,usa
223337,33.0,usa
141750,,others
23944,48.0,usa
98606,,usa
151676,,usa
23946,71.0,unitedkingdom
202400,44.0,usa
23986,,canada
232238,,usa
24018,61.0,unitedkingdom
160897,60.0,usa
181397,,usa
24057,63.0,usa
24060,,unitedkingdom
24061,,usa
75565,,usa
96928,,canada
24118,15.0,canada
96316,,usa
24123,,usa
169529,,usa
24132,24.0,unitedkingdom
28528,58.0,others
24160,27.0,usa
251948,43.0,australia
67986,54.0,usa
212490,,usa
182624,18.0,usa
27721,61.0,others
214755,,usa
33575,24.0,usa
233561,,canada
43988,38.0,usa
166114,,usa
91430,20.0,usa
106519,,others
95238,,usa
244448,,usa
250847,20.0,usa
244362,,usa
112668,41.0,usa
87310,11.0,canada
195298,66.0,usa
91943,38.0,usa
206094,41.0,usa
84299,,usa
212767,,usa
245549,,usa
158474,,usa
24234,61.0,canada
24236,,others
24242,45.0,usa
52715,62.0,usa
219386,29.0,usa
225492,29.0,others
24267,,usa
24284,52.0,usa
56559,49.0,usa
24313,,canada
24329,22.0,usa
54576,,usa
24344,57.0,usa
24346,50.0,usa
24357,53.0,unitedkingdom
24368,,usa
142986,,usa
168978,,usa
24380,28.0,germany
224527,,germany
244298,38.0,others
24390,,germany
38389,40.0,france
86389,51.0,usa
169921,33.0,usa
24392,,germany
24395,,usa
179867,27.0,others
24409,40.0,usa
24420,15.0,spain
178936,30.0,others
135529,,canada
273225,,others
271743,,canada
67620,22.0,australia
201868,26.0,germany
24437,,canada
26121,27.0,others
120071,43.0,spain
249082,51.0,spain
163722,20.0,spain
165496,29.0,spain
92571,20.0,spain
247078,36.0,spain
52495,26.0,spain
124582,35.0,spain
24464,45.0,germany
24493,20.0,others
174505,56.0,usa
68761,46.0,others
24501,38.0,usa
24509,,usa
264166,,canada
24510,29.0,others
101108,,others
112324,61.0,usa
123742,53.0,usa
141039,48.0,usa
24519,,usa
26743,40.0,usa
102963,,usa
108732,,usa
93864,35.0,usa
136594,,usa
110473,23.0,spain
24540,,usa
261677,29.0,canada
127785,81.0,usa
133189,,spain
150936,45.0,usa
243241,62.0,usa
24547,,others
24548,,others
24568,,usa
24615,40.0,germany
31628,31.0,usa
66183,57.0,usa
225059,54.0,usa
269750,30.0,usa
226283,33.0,usa
37695,,usa
65007,50.0,usa
213753,,usa
24633,13.0,usa
54917,,usa
234211,,usa
213571,65.0,australia
24648,60.0,canada
155054,,usa
24659,49.0,usa
71562,,germany
95778,33.0,germany
24682,,germany
180113,,germany
194407,36.0,germany
29091,,usa
250149,28.0,others
24689,24.0,others
48053,,canada
69024,,canada
230774,,canada
219051,,canada
96968,,canada
191601,42.0,france
200444,41.0,usa
237484,,canada
273918,,canada
24737,,germany
24747,29.0,spain
199303,,usa
250526,,usa
74588,21.0,usa
35063,55.0,usa
43661,28.0,usa
54068,37.0,usa
79158,23.0,usa
165602,31.0,canada
232001,31.0,others
60233,,usa
67370,,unitedkingdom
38604,15.0,canada
77389,28.0,unitedkingdom
206676,27.0,unitedkingdom
195170,33.0,spain
24805,50.0,usa
24813,,germany
51221,36.0,germany
72153,20.0,germany
188553,33.0,germany
209140,41.0,others
235281,29.0,germany
254021,28.0,germany
258927,42.0,canada
30209,40.0,usa
75360,,usa
112621,17.0,usa
207811,17.0,usa
268346,18.0,usa
159752,58.0,usa
170075,31.0,unitedkingdom
205058,13.0,others
80408,,usa
123125,,usa
100018,,usa
24868,20.0,unitedkingdom
24869,,usa
99969,,usa
24890,,usa
57155,66.0,usa
24898,31.0,germany
24910,,usa
31633,,usa
226096,35.0,others
126917,70.0,usa
214032,,usa
66221,,usa
105334,,usa
220376,16.0,usa
116045,,usa
170454,,usa
222665,,canada
118297,21.0,others
95024,,usa
124638,,usa
161338,36.0,usa
177068,81.0,usa
213903,47.0,usa
76571,16.0,usa
145912,,usa
209869,15.0,usa
268092,,usa
29086,,usa
42243,49.0,usa
176990,,usa
264642,37.0,usa
136051,54.0,usa
99823,24.0,others
27626,,canada
41268,,usa
24936,,usa
53325,,usa
196277,15.0,usa
24937,73.0,usa
73436,54.0,usa
188638,,canada
142682,,usa
116471,,usa
219654,22.0,germany
111741,31.0,germany
126762,,germany
92434,,germany
122279,,germany
211487,,germany
154865,29.0,germany
110071,,germany
206399,26.0,germany
38780,27.0,usa
50636,14.0,usa
110360,20.0,usa
24973,,usa
24974,,usa
259816,,usa
260429,36.0,usa
25003,,others
181657,32.0,canada
87824,34.0,usa
25010,,usa
25021,,usa
195368,,usa
156492,23.0,others
260570,50.0,usa
25048,,unitedkingdom
25051,14.0,usa
25060,55.0,usa
25067,,usa
25076,34.0,germany
86337,30.0,germany
124709,35.0,germany
252645,,germany
25102,54.0,usa
25127,,usa
128948,20.0,usa
269639,18.0,usa
45935,,usa
188276,,usa
65672,,usa
81306,,usa
262573,,usa
25132,,usa
25134,,usa
25138,,usa
25143,,usa
233133,31.0,usa
25157,,germany
194213,33.0,germany
262645,,germany
25162,50.0,usa
25177,,australia
32966,,australia
135970,56.0,usa
163521,36.0,usa
215900,28.0,usa
25180,26.0,canada
25183,,usa
25189,,usa
25206,,australia
25208,,usa
41136,22.0,usa
213288,29.0,usa
228743,,usa
228337,,unitedkingdom
25227,21.0,usa
25257,15.0,usa
31023,16.0,usa
174740,,usa
261740,36.0,usa
55137,,usa
255698,,usa
91919,,usa
125129,31.0,australia
25324,26.0,others
72155,27.0,germany
157122,,germany
25327,41.0,australia
25334,,canada
169381,,usa
106834,,usa
127934,48.0,usa
275173,57.0,usa
29376,,usa
110982,55.0,usa
58112,48.0,usa
85178,48.0,usa
108487,42.0,usa
227953,,usa
209846,,usa
25645,45.0,usa
41581,49.0,usa
258087,62.0,canada
149751,,usa
150586,24.0,usa
47157,,usa
59403,,usa
254608,23.0,usa
36494,,usa
160569,31.0,usa
234445,,usa
133875,,usa
66004,49.0,usa
174464,25.0,usa
196781,55.0,canada
217021,,usa
221361,60.0,usa
29745,,usa
149298,28.0,usa
160941,19.0,canada
108755,54.0,canada
192012,,usa
177089,54.0,usa
52504,,usa
54859,,usa
195073,28.0,unitedkingdom
108510,,usa
129244,,usa
117670,,usa
227862,53.0,usa
246964,51.0,usa
270892,55.0,usa
59819,,canada
204032,28.0,usa
88200,30.0,usa
128087,31.0,usa
145977,31.0,usa
250247,,unitedkingdom
251782,25.0,france
183824,27.0,france
267590,26.0,france
124348,25.0,france
25441,26.0,others
25447,39.0,australia
235656,16.0,australia
25449,39.0,australia
25452,44.0,usa
87941,47.0,australia
25459,46.0,usa
50485,30.0,france
60418,31.0,france
32961,26.0,france
158161,26.0,france
25469,32.0,australia
25474,,usa
25478,34.0,france
198984,,france
25489,48.0,others
131411,,others
25515,66.0,usa
262333,35.0,usa
25518,,usa
83261,,usa
25525,22.0,germany
116925,58.0,australia
56136,61.0,australia
173948,39.0,australia
109340,28.0,australia
216005,,unitedkingdom
277526,33.0,unitedkingdom
77427,,unitedkingdom
169692,22.0,unitedkingdom
48862,38.0,unitedkingdom
187859,29.0,unitedkingdom
191818,,canada
169171,,usa
41677,25.0,unitedkingdom
45173,,usa
189627,,unitedkingdom
248384,,unitedkingdom
258239,34.0,unitedkingdom
140284,,unitedkingdom
25534,56.0,germany
25542,63.0,others
141252,35.0,others
25552,78.0,usa
37376,44.0,usa
76401,,usa
138452,,canada
225472,31.0,usa
258438,,usa
237555,,usa
207724,,usa
86867,,usa
75594,,usa
29206,47.0,usa
56293,16.0,usa
225904,70.0,usa
43070,47.0,usa
102224,,usa
188523,47.0,usa
222789,40.0,usa
49193,,usa
186886,,usa
157664,,usa
179699,25.0,others
116792,,usa
61527,,usa
71778,52.0,usa
26370,,usa
46585,,usa
65429,55.0,usa
67329,32.0,usa
251627,17.0,usa
25667,,usa
25685,7.0,usa
25688,,usa
256231,,usa
225808,18.0,others
204921,,canada
25703,23.0,france
25709,,usa
93144,16.0,germany
25732,64.0,usa
233627,,canada
25778,31.0,others
25788,,usa
204945,41.0,unitedkingdom
180913,,usa
25809,,usa
177160,53.0,usa
25817,,canada
76540,,australia
25836,,usa
261325,,usa
266433,,usa
91552,52.0,usa
25846,,usa
190443,,usa
126847,,usa
117506,,usa
25867,28.0,others
274072,24.0,france
25907,31.0,france
62052,18.0,usa
87168,20.0,usa
159655,,usa
213327,,usa
166613,19.0,usa
25943,27.0,france
25953,,usa
99360,,usa
54080,37.0,others
87588,25.0,others
71546,34.0,germany
145584,,germany
25967,19.0,canada
25978,,usa
68503,33.0,usa
244664,,usa
164460,,usa
218661,,usa
127174,41.0,unitedkingdom
132184,22.0,usa
269493,17.0,usa
158366,,usa
213624,57.0,usa
268872,49.0,canada
26006,12.0,others
26008,41.0,usa
26029,64.0,usa
34584,55.0,usa
147173,37.0,usa
49378,38.0,usa
79857,,canada
26042,,germany
140228,15.0,germany
227943,,germany
26060,,others
108798,,usa
263193,46.0,usa
26089,,usa
26109,,usa
258867,29.0,unitedkingdom
26114,50.0,spain
95640,,usa
164312,47.0,usa
240376,,usa
207592,16.0,unitedkingdom
41454,38.0,unitedkingdom
66909,65.0,unitedkingdom
121415,19.0,unitedkingdom
144772,,unitedkingdom
80154,,usa
239383,33.0,australia
39013,31.0,australia
256757,28.0,others
26125,18.0,usa
26128,,australia
163569,,usa
26140,24.0,canada
271285,54.0,usa
273907,,usa
53741,29.0,australia
79861,32.0,others
155935,,unitedkingdom
125014,,unitedkingdom
87841,,others
26157,60.0,usa
250553,,germany
276808,25.0,usa
26197,14.0,usa
196076,,usa
67008,,usa
183467,,others
195570,,canada
96275,,usa
114141,64.0,usa
105203,,usa
180949,46.0,canada
148801,46.0,usa
268182,,usa
209349,56.0,usa
249968,,usa
26250,,usa
120425,25.0,usa
26254,,canada
26258,,usa
107271,15.0,usa
26287,,usa
26291,,usa
26295,27.0,australia
26322,,canada
273989,,canada
36113,35.0,usa
167508,,others
175764,44.0,australia
26334,53.0,canada
26364,56.0,usa
111934,42.0,usa
26366,,canada
26369,,canada
250485,,usa
36465,,canada
178507,,usa
35533,35.0,usa
39334,64.0,usa
122097,,usa
255245,52.0,others
169646,25.0,unitedkingdom
249432,48.0,unitedkingdom
26426,,others
140355,28.0,usa
26434,29.0,usa
106923,17.0,france
228557,26.0,others
79664,31.0,france
188567,23.0,france
118933,50.0,france
180845,36.0,france
77143,31.0,spain
138361,31.0,france
197683,27.0,france
26453,42.0,australia
240948,,canada
43602,,canada
26463,31.0,usa
26464,,usa
26465,,usa
84284,54.0,usa
222500,31.0,usa
168976,45.0,usa
55991,17.0,usa
26497,59.0,canada
235190,,usa
218757,53.0,australia
191809,42.0,canada
92629,24.0,usa
110414,23.0,usa
87360,,usa
199430,,usa
98118,45.0,usa
196028,32.0,canada
205726,62.0,usa
159651,50.0,spain
26530,,usa
107593,23.0,usa
243990,,usa
122528,,usa
52875,42.0,usa
110664,,usa
194191,15.0,usa
133236,,usa
128427,36.0,usa
215023,16.0,usa
119595,51.0,usa
113698,,usa
48517,,usa
192781,45.0,usa
176746,32.0,usa
268582,,canada
247155,39.0,usa
30244,,usa
152782,,usa
32990,27.0,usa
178101,58.0,usa
88516,57.0,usa
109625,35.0,usa
201517,,usa
251953,23.0,usa
117406,62.0,usa
119817,43.0,usa
219909,,usa
177181,17.0,usa
106258,16.0,usa
155278,,usa
162044,17.0,usa
187726,25.0,usa
278156,,usa
268065,,usa
175200,,canada
154805,,usa
256178,,usa
102176,37.0,usa
179222,,usa
49461,25.0,usa
255352,47.0,usa
115664,24.0,usa
235932,,usa
267500,45.0,others
51415,,usa
164426,,canada
44496,,others
199861,66.0,canada
210056,,usa
217932,,canada
86254,,canada
220604,,canada
213151,,usa
36272,51.0,canada
54643,,usa
159512,14.0,usa
257660,,canada
235125,23.0,usa
67273,,usa
44167,25.0,unitedkingdom
60428,34.0,unitedkingdom
101012,38.0,unitedkingdom
165655,,canada
210149,,unitedkingdom
53350,,usa
141640,,usa
97582,15.0,others
67950,,usa
110911,,canada
187104,,usa
44028,,usa
35060,54.0,canada
234575,,usa
154807,,usa
278319,64.0,usa
38184,,usa
97399,,others
41938,,canada
134932,,canada
274152,21.0,canada
221433,42.0,others
159412,,usa
223300,,usa
27149,49.0,usa
36207,,canada
58741,48.0,usa
74052,,usa
194946,65.0,usa
41894,52.0,unitedkingdom
47873,,usa
274370,60.0,usa
254527,,usa
163727,41.0,australia
226758,42.0,usa
77879,11.0,usa
26596,,usa
152203,,usa
100909,,canada
256775,52.0,usa
242234,,usa
246679,39.0,canada
130047,33.0,usa
256386,47.0,usa
158722,,usa
62051,,others
221280,37.0,usa
151912,20.0,usa
223496,,others
26643,37.0,france
202954,21.0,spain
33445,,unitedkingdom
252167,,unitedkingdom
26695,52.0,usa
26696,,usa
45169,,canada
26716,31.0,usa
118475,22.0,usa
268578,13.0,usa
26739,,canada
243293,,unitedkingdom
163078,,spain
218356,,canada
180982,27.0,australia
116116,,unitedkingdom
140929,,usa
223997,52.0,usa
243575,48.0,usa
26766,,usa
179660,,others
43440,,usa
110824,,usa
96716,,usa
26792,15.0,others
26795,75.0,canada
219087,,australia
257074,,unitedkingdom
262228,35.0,others
67718,45.0,others
205371,22.0,usa
119002,27.0,germany
26873,,usa
48924,,usa
78064,,usa
54575,62.0,others
233375,36.0,unitedkingdom
29013,,unitedkingdom
202617,,others
112770,22.0,others
127225,36.0,unitedkingdom
201157,,canada
26898,40.0,spain
26902,24.0,usa
26914,27.0,spain
26922,24.0,germany
26945,,usa
98418,37.0,usa
239860,,usa
243669,,usa
26947,,usa
247989,,usa
82763,,usa
267882,,usa
26959,,canada
26960,,usa
26989,30.0,australia
27000,54.0,usa
27006,,usa
27017,53.0,spain
27042,,spain
27061,25.0,spain
116036,20.0,spain
255384,,spain
27072,41.0,usa
30076,,usa
113768,,usa
152866,39.0,usa
88159,44.0,usa
27093,,usa
73527,,usa
27094,,others
27102,36.0,germany
143129,,germany
27108,30.0,germany
105175,28.0,germany
153017,,germany
253290,,germany
264915,35.0,germany
27135,,usa
82844,33.0,usa
49021,44.0,usa
97223,,usa
244250,,usa
27145,,usa
211132,24.0,usa
67656,,usa
74212,27.0,usa
221670,,canada
37062,39.0,usa
253679,22.0,usa
27635,,usa
209912,,usa
133659,34.0,usa
82472,,usa
248044,40.0,usa
27210,33.0,usa
27212,37.0,usa
27216,56.0,unitedkingdom
27228,47.0,usa
214691,18.0,canada
142171,31.0,canada
27255,,usa
169613,44.0,others
27272,36.0,usa
27302,,usa
265087,,usa
27309,,usa
130829,,usa
220519,21.0,usa
234137,16.0,usa
49933,21.0,usa
88880,,usa
151647,,usa
221532,,usa
27323,62.0,australia
98509,,canada
52362,32.0,usa
27345,77.0,usa
225968,,usa
224571,,usa
241052,,unitedkingdom
52392,34.0,australia
115643,14.0,australia
90031,23.0,unitedkingdom
217039,32.0,unitedkingdom
83014,46.0,usa
27418,65.0,usa
50217,56.0,usa
213484,,usa
148446,,usa
91724,46.0,usa
151031,50.0,usa
75009,15.0,usa
270380,,usa
91214,,usa
150550,21.0,usa
194427,29.0,usa
66336,26.0,usa
27473,66.0,usa
27477,13.0,usa
27478,18.0,usa
27503,,usa
78836,63.0,canada
27531,16.0,usa
56644,,usa
238753,15.0,others
127643,,usa
54181,48.0,others
27580,24.0,germany
27581,,usa
228954,,spain
27588,24.0,france
134654,32.0,others
95956,61.0,unitedkingdom
85531,,others
244054,45.0,unitedkingdom
27609,,usa
192167,17.0,canada
56666,20.0,usa
103193,54.0,usa
180133,,usa
268141,18.0,canada
257551,54.0,usa
168452,32.0,others
176439,,canada
101102,,usa
229458,,canada
232898,,usa
115994,,canada
28519,23.0,usa
138261,35.0,usa
177000,,usa
130661,26.0,canada
100278,52.0,canada
122355,,canada
118867,44.0,unitedkingdom
207513,,usa
127503,44.0,usa
232873,,usa
253185,41.0,usa
90711,44.0,usa
114688,24.0,canada
134157,,usa
238802,,usa
227229,59.0,usa
107090,22.0,unitedkingdom
275405,24.0,others
154416,,others
258564,51.0,usa
189555,,usa
269239,27.0,usa
91331,,others
252474,19.0,australia
215814,,australia
80549,34.0,canada
93135,48.0,australia
27666,,usa
231343,44.0,usa
27678,68.0,usa
27703,,usa
78961,,canada
157512,,usa
27706,18.0,germany
163861,22.0,usa
257418,32.0,australia
259655,,usa
74885,35.0,usa
275930,32.0,usa
192816,,usa
227942,,usa
206464,,usa
255883,38.0,canada
203355,78.0,usa
208550,,usa
27742,,canada
173556,30.0,usa
27743,21.0,australia
269725,25.0,australia
106705,,others
27750,26.0,usa
27772,,usa
247688,14.0,australia
153873,,usa
73399,17.0,others
227923,20.0,australia
181888,43.0,canada
27803,53.0,canada
258524,24.0,canada
68603,,usa
65108,,usa
176222,,usa
129876,19.0,usa
140951,,usa
223423,,usa
94249,51.0,usa
144078,52.0,usa
172651,,usa
164599,24.0,usa
27815,25.0,others
27827,22.0,usa
109327,20.0,usa
250164,62.0,usa
27845,,usa
27862,,usa
27872,32.0,unitedkingdom
65755,18.0,usa
162249,36.0,germany
27883,,usa
79336,,others
209714,,usa
77035,32.0,unitedkingdom
111323,,unitedkingdom
27894,30.0,unitedkingdom
140324,26.0,australia
27900,58.0,usa
27904,,usa
27909,23.0,others
121026,,usa
27915,,usa
115649,21.0,usa
27921,47.0,usa
27922,27.0,germany
67917,33.0,usa
227887,,usa
231053,,usa
70888,26.0,usa
27949,25.0,canada
91327,63.0,australia
27950,,usa
27971,,usa
27973,,usa
270922,,germany
